kode,nama
9401,Kabupaten Nabire
9402,Kabupaten Puncak Jaya
9403,Kabupaten Paniai
9404,Kabupaten Mimika
9405,Kabupaten Puncak
9406,Kabupaten Dogiyai
9407,Kabupaten Intan Jaya
9408,Kabupaten Deiyai
